id,computerDnsName,onboardingStatus,ipAddresses
3f1a0dd45a1f3842742355d7e552a3d2fb398ee8,hqca000600-5898.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.6.123', 'macAddress': '94C69163B5EE', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::8dba:8c40:3bb9:b740', 'macAddress': '94C69163B5EE', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4077d6eb582d5c0a45c2d35fa156be7cd79ef208,hqca001300-8975.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.65.227', 'macAddress': '94C6915994AA', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::2ce1:e7cd:fe67:998e', 'macAddress': '94C6915994AA', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.152.118', 'macAddress': '8C882B01E57F', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::cde1:5407:f2f1:9876', 'macAddress': '8C882B01E57F', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.170.56', 'macAddress': '8C882B01E579', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::fc71:a40b:93f9:aa38', 'macAddress': '8C882B01E579', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.66.149', 'macAddress': '001A7DDA7111', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::7c8e:c4e7:3d8b:4295', 'macAddress': '001A7DDA7111', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
40d79c47e0ab88f9f3b89bf13710c44ba83c5679,hqna005100-5816.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.180.90', 'macAddress': '80325380EC48', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::d94f:593b:65e:b45a', 'macAddress': '80325380EC48', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.168.43', 'macAddress': '80325380EC47', 'type': 'IEEE80211', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::7cdb:e91c:a2cb:6248', 'macAddress': '80325380EC47', 'type': 'IEEE80211', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.20.125', 'macAddress': '80325380EC4B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::ac6f:1a7:417d:147d', 'macAddress': '80325380EC4B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
40fd084818af58f9ae420e12047216f5160e97d4,hqca001300-9084.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.65.152', 'macAddress': '94C691599147', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::b5ac:f296:436d:18a3', 'macAddress': '94C691599147', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4145070f8de8ea183e35712c446a2675c906f4c0,hqca000100-7859.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.1.121', 'macAddress': 'F44D30492657', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::7ca0:f91:bc08:806', 'macAddress': 'F44D30492657', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
434e2d56b84595590ce13d2da9c5d3414e74f6f0,hqca007200-3193.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.183', 'macAddress': '1C697A39A3F7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::58ac:147a:5ad8:f3bd', 'macAddress': '1C697A39A3F7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
438db187273ba3a00381b6ca4ad053ad4af3ea2a,hqca005500-9047.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.55.172', 'macAddress': '94C6915861F8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1055::55:172', 'macAddress': '94C6915861F8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1151::151:20', 'macAddress': '94C6915861F8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::96c6:91ff:fe58:61f8', 'macAddress': '94C6915861F8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
43cee6de64366ef7f8b6f2f7b1af5e8af490e8f6,hqca001300-3248.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.62.165', 'macAddress': '1C697A39A482', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::6da2:83e8:6059:109b', 'macAddress': '1C697A39A482', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
43ea199540f085e2ce27ec11e2da97e33796a1c7,hqca007100-9025.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.71.115', 'macAddress': '94C691599523', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::cda1:f9f3:539:e64b', 'macAddress': '94C691599523', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
441d6285defbf708e51beeb1dcdbcfdcebda12fc,hqca000400-0596.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.4.122', 'macAddress': '98EECB54B1B3', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::81ab:b99e:f06a:69bf', 'macAddress': '98EECB54B1B3', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.26.48', 'macAddress': '54C17358230B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::8416:36b1:ab65:1a30', 'macAddress': '54C17358230B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4484954bd577bfb069c14c7a37f1816b47fd6ce2,hqca005200-9802.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.52.108', 'macAddress': '98EECBD230AF', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::10ab:2f8c:4382:d3e7', 'macAddress': '98EECBD230AF', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.48.137', 'macAddress': 'FCB3BCA1E695', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::c8b3:c02e:fb5e:3089', 'macAddress': 'FCB3BCA1E695', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.163.189', 'macAddress': 'FCB3BCA1E696', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::6553:2d38:6171:a3bd', 'macAddress': 'FCB3BCA1E696', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.218.44', 'macAddress': 'FEB3BCA1E695', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::d4c4:ac6e:2cf8:da2c', 'macAddress': 'FEB3BCA1E695', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.95.28', 'macAddress': 'FCB3BCA1E699', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::2042:5976:b06c:5f1c', 'macAddress': 'FCB3BCA1E699', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
450d6017fc22133d31f2b70d4dc3c43d85685063,hqca007200-3240.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.165', 'macAddress': '1C697A39A5B6', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::1459:e3b6:e129:a04d', 'macAddress': '1C697A39A5B6', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
45588e7477e0dad81dc408ab7916d8d41addbaa1,hqca000040-0547.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.92.113', 'macAddress': '98EECB54B23E', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::6c09:e9b4:9117:4d1f', 'macAddress': '98EECB54B23E', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
461f84be17a6f96c234e4463cd5a15bb335d389c,trcm1916b60262.cpc.com.tw,Onboarded,"[{'ipAddress': '10.110.130.66', 'macAddress': '94C6915F8FC1', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::fc68:60e3:9285:6321', 'macAddress': '94C6915F8FC1', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
470099d4343c101450edfb80b597fa7521a42852,hqca000400-7263.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.4.125', 'macAddress': '1C697A785B39', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::696a:4dec:5e03:4871', 'macAddress': '1C697A785B39', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4719fc4a9cb1de38a20899e2dded0e33280905a8,hqca007200-8973.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.172', 'macAddress': '94C6915991AD', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::695f:a01e:1a64:135d', 'macAddress': '94C6915991AD', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
485e5f3afdafe11a1f552dc6fe16553be363b0f7,hqsscomsql16v.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.79', 'macAddress': '00155DFC8501', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::e87d:47ee:57c0:a4d6', 'macAddress': '00155DFC8501', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.79', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
48e7debdd927b996fd76197d7e19f9fbed79d1e7,hqsdoc19p2.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.32.5', 'macAddress': 'D4F5EF1B2CA6', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::1060:299a:e169:2005', 'macAddress': 'D4F5EF1B2CA6', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.204.241', 'macAddress': 'D4F5EF1B2CA5', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::3c8c:3596:eb81:ccf1', 'macAddress': 'D4F5EF1B2CA5', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.35.46', 'macAddress': 'D4F5EF1B2CA4', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::3051:f785:8ef:232e', 'macAddress': 'D4F5EF1B2CA4', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.252.142', 'macAddress': 'D4F5EF1B2CA7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::90ac:166c:bfd3:8367', 'macAddress': 'D4F5EF1B2CA7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
49ca00847a910d0804e78c535ef5ba9eb4e7996d,hqca007100-0564.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.71.118', 'macAddress': '98EECB54AFF9', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::55de:2a7a:5b1a:ea1', 'macAddress': '98EECB54AFF9', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
49e3321dfe44a1b5b77a18da81807897df0ea882,hqca002100-0415.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.21.100', 'macAddress': '98EECB54B178', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::7159:7cea:b01:918b', 'macAddress': '98EECB54B178', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': None, 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': None, 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4afb9c166333b7363e2663b13d720fc85ab6ba7c,hqca616100-8961.cpc.com.tw,Onboarded,"[{'ipAddress': '10.201.199.3', 'macAddress': '94C691599352', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::25fb:eb9:713f:5cc6', 'macAddress': '94C691599352', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4bdc72286e97a08c2e910cf50b3c2c3feb1b8409,hqsvr11.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.56.33', 'macAddress': 'ECEBB89B7C1B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::6ddf:9ed:f4d4:3821', 'macAddress': 'ECEBB89B7C1B', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.137.108', 'macAddress': 'ECEBB89B7C1A', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::2c55:60e2:e142:896c', 'macAddress': 'ECEBB89B7C1A', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.252.62', 'macAddress': 'ECEBB89B7C18', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::7817:42ed:4087:2adc', 'macAddress': 'ECEBB89B7C18', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.62', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
4c6e4078adf590858b4a370173fb5d84122c381b,hqca000100-8977.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.1.186', 'macAddress': '94C691599691', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::2008:9284:26b1:7980', 'macAddress': '94C691599691', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4d6ede46f200ca0f0174632805da7785f4710f17,hqna002900-3455.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.10.18', 'macAddress': '7CB27D067DCD', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::c484:ccff:ee1c:a12', 'macAddress': '7CB27D067DCD', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.52.253', 'macAddress': '7EB27D067DCC', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::4586:e4eb:fdd7:34fd', 'macAddress': '7EB27D067DCC', 'type': 'IEEE80211', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.168.96', 'macAddress': '7CB27D067DCC', 'type': 'IEEE80211', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::8539:6757:8ad1:ff20', 'macAddress': '7CB27D067DCC', 'type': 'IEEE80211', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4dfd297e8150c1b3ce95929487bdeee9d192d0f8,hqca616100-3152.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.13.85', 'macAddress': '1C697A39A5F7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::b5f5:dfc8:bafe:49d4', 'macAddress': '1C697A39A5F7', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4e155fd352ceb0a961ccfb3fc588158cdfac19e1,hqca616100-3149.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.13.83', 'macAddress': '1C697A39A668', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::e856:fcb9:1548:c18a', 'macAddress': '1C697A39A668', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4e85356bf816c2dfe42602fef43e5639a0a5a6f9,hqca000600-3235.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.6.135', 'macAddress': '1C697A39A4A4', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::a0e9:2eac:3901:e491', 'macAddress': '1C697A39A4A4', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
4f578bd21907af6264228d1b653a048f1bf67237,hqsprinter.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.236', 'macAddress': '00155DE64102', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::7487:cae:833d:e975', 'macAddress': '00155DE64102', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
50102128cf2d882955ff33d51e2cc6f2260d6088,hqca007200-3295.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.141', 'macAddress': '1C697A39A3B3', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::55ba:7ed4:e344:be75', 'macAddress': '1C697A39A3B3', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
505ef69373f4f85a15341d439c18bd9a4fad1798,hqca616100-0645.cpc.com.tw,Onboarded,"[{'ipAddress': '10.201.251.130', 'macAddress': '98EECB54B0F5', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::1da8:edcf:e9f7:d908', 'macAddress': '98EECB54B0F5', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
507bd78d8103f792e45af06c55f67585804d6119,hqca005700-7928.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.57.119', 'macAddress': 'F44D304927C9', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::1c94:7a9b:bff8:855f', 'macAddress': 'F44D304927C9', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
50abf86f934f10b55c1cc72309aec55f5a283b33,hqca007200-8974.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.171', 'macAddress': '94C69158607F', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1171::171:171', 'macAddress': '94C69158607F', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:4600:10:168:171:171', 'macAddress': '94C69158607F', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::96c6:91ff:fe58:607f', 'macAddress': '94C69158607F', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
513dfbe24de17d831a835788558d6e30b66517bd,hqca007200-8919.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.171.175', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1029::29:165', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1151::151:2', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:1171::171:175', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '2001:b032:b:4600:10:168:171:175', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::96c6:91ff:fe59:9430', 'macAddress': '94C691599430', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
51499dbc55310ab7cb6948ca6679bbc2f1288670,hqca000502-5937.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.5.109', 'macAddress': '94C69163F25D', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::4119:237a:f23a:3920', 'macAddress': '94C69163F25D', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
